ID,Age,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,HasReferences,NumberOfReferences,Dropout,Active_Period,Contract_Duration,PercentageOfVisits,TotalNumberOfActivities,MonthlyValue,PercentageOfClasses,Freq_Visits_Day,Freq_Classes_Contract,Visits_ActivePeriod,Gender_Female
22416,-0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,322,0.0,1,15.28,100.0,0.0311,0.0311,0.0,0
22417,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1183,0.2,1,4.93,0.0,0.0093,0.0,0.0328,1
22418,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,183,358,0.17,2,18.9,0.0,0.1089,0.0,0.0492,1
22420,-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,368,0.17,1,33.62,97.83,0.125,0.1223,0.0164,0
22421,-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1146,0.56,1,35.81,94.89,0.1195,0.1134,0.0273,1
22422,-0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,200,0.0,1,26.85,100.0,0.02,0.02,0.0,1
22423,2.3333333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,602,0.0,1,19.8,95.77,0.1179,0.113,0.0,1
22424,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,197,0.41,1,6.27,0.0,0.0609,0.0,0.0667,1
22425,-1.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,27,0.25,1,50.2,100.0,0.037,0.037,0.0055,0
22426,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,364,0.08,1,19.02,0.0,0.0989,0.0,0.0278,1
22427,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,365,674,0.11,1,15.66,0.0,0.1409,0.0,0.0192,1
22428,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,1495,0.1,1,17.78,0.0,0.1258,0.0,0.0165,1
22429,-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,34,0.14,1,47.2,0.0,0.1471,0.0,0.0164,1
22430,-1.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,305,0.0,1,26.51,110.0,0.0328,0.0361,0.0,0
22431,-0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,293,0.05,1,21.83,0.0,0.0717,0.0,0.0164,1
22432,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,859,0.1,1,10.5,0.0,0.071,0.0,0.0167,1
22433,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,826,0.02,1,14.64,0.0,0.0242,0.0,0.0056,0
22434,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,355,0.31,1,7.02,0.0,0.0338,0.0,0.05,1
22435,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,207,0.04,1,27.93,0.0,0.2174,0.0,0.0082,1
22436,-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,946,0.67,1,27.28,69.7,0.0698,0.0486,0.0219,1
22437,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,357,0.17,1,7.56,0.0,0.042,0.0,0.0278,1
22438,1.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,953,0.06,1,5.13,0.0,0.0021,0.0,0.0164,1
22439,-0.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,91,0.05,1,51.25,0.0,0.0549,0.0,0.0082,1
22440,0.25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,174,0.0,1,41.07,100.0,0.0805,0.0805,0.0,1
22441,-1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,365,713,0.56,1,21.36,82.76,0.0813,0.0673,0.0137,1
22442,0.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,434,0.02,2,16.8,6.67,0.0346,0.0023,0.0056,1
22443,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,162,0.07,1,14.72,0.0,0.0309,0.0,0.0111,1
22444,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,1207,0.08,1,8.41,0.0,0.0149,0.0,0.0276,1
22445,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,315,0.0,1,7.12,0.0,0.0254,0.0,0.0,1
22446,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,78,0.02,1,28.85,0.0,0.0385,0.0,0.0055,0
22447,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,152,0.0,1,39.4,0.0,0.0921,0.0,0.0,1
22448,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,147,0.1,1,19.02,0.0,0.0952,0.0,0.0082,1
22449,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,375,0.4,1,31.27,0.0,0.3227,0.0,0.0667,0
22450,0.5833333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,720,0.22,1,29.27,79.37,0.0875,0.0694,0.011,1
22451,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,261,0.07,1,30.7,0.0,0.0996,0.0,0.0222,1
22452,0.5833333333333334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,710,0.16,1,16.02,0.0,0.1676,0.0,0.0556,1
22453,1.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,638,0.24,2,30.4,10.2,0.1536,0.0157,0.0656,0
22454,-0.5833333333333334,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,60,0.09,1,67.6,100.0,0.05,0.05,0.0164,1
22455,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,568,0.1,1,16.94,0.0,0.132,0.0,0.0328,0
22456,2.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,407,0.18,1,27.74,83.33,0.0442,0.0369,0.0164,1
22457,-0.9166666666666666,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,365,313,0.18,1,46.21,74.0,0.1597,0.1182,0.0082,1
22458,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,152,0.23,1,20.9,0.0,0.0921,0.0,0.0389,1
22459,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,111,0.07,1,34.53,0.0,0.1622,0.0,0.0111,1
22460,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,345,0.38,1,4.29,0.0,0.0348,0.0,0.0601,1
22461,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,159,0.17,1,8.32,0.0,0.0314,0.0,0.0278,1
22462,-0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,114,0.0,1,30.5,0.0,0.0439,0.0,0.0,1
22463,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,429,0.05,1,8.5,0.0,0.0396,0.0,0.0166,1
22464,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,105,0.01,1,25.13,0.0,0.0667,0.0,0.0027,1
22465,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,59,0.02,1,58.4,0.0,0.0169,0.0,0.0056,1
22466,0.08333333333333333,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,183,16,0.25,3,67.2,0.0,0.25,0.0,0.0219,0
22467,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,145,0.07,1,33.85,0.0,0.1655,0.0,0.011,1
22468,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,152,0.17,1,20.4,0.0,0.0789,0.0,0.0278,1
22469,0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,891,0.0,1,8.79,100.0,0.0258,0.0258,0.0,1
22470,-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,729,1434,0.41,1,28.12,86.02,0.0649,0.0558,0.0096,0
22471,-0.9166666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,304,0.0,1,25.5,100.0,0.0164,0.0164,0.0,1
22472,1.8333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,204,0.02,1,46.77,0.0,0.2059,0.0,0.0027,1
22473,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,254,0.03,1,10.45,0.0,0.185,0.0,0.0056,1
22474,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,146,0.22,1,17.92,0.0,0.1301,0.0,0.0192,0
22475,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,363,0.06,1,18.77,1.96,0.1405,0.0028,0.0219,1
22476,-0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,438,0.0,1,24.84,92.86,0.032,0.0297,0.0,0
22477,-0.5833333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,229,0.03,1,39.91,0.0,0.0699,0.0,0.0111,1
22478,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,452,0.28,1,22.04,0.0,0.1925,0.0,0.0944,0
22479,-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,83,0.18,1,34.8,100.0,0.0361,0.0361,0.0166,1
22480,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,204,0.03,1,20.6,0.0,0.1029,0.0,0.0111,1
22481,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,126,0.0,1,35.85,0.0,0.0159,0.0,0.0,0
22482,-0.16666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,763,0.08,2,16.12,0.0,0.0839,0.0,0.0278,0
22483,1.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,183,31,0.13,2,70.7,0.0,0.129,0.0,0.0219,0
22484,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,188,0.06,1,24.2,0.0,0.2713,0.0,0.0219,1
22485,2.6666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,400,0.0,1,32.97,0.0,0.09,0.0,0.0,1
22486,2.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,610,0.0,1,13.96,0.0,0.0066,0.0,0.0,0
22487,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,64,0.02,1,28.5,0.0,0.0469,0.0,0.0055,1
22488,0.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,1393,0.07,1,6.71,0.0,0.0208,0.0,0.0055,0
22489,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,370,0.12,1,26.11,0.0,0.2108,0.0,0.0164,1
22490,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,111,0.0,1,28.7,0.0,0.1171,0.0,0.0,0
22491,1.5833333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,1501,0.05,1,19.76,0.0,0.0933,0.0,0.0167,0
22492,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,119,0.15,1,17.13,0.0,0.0336,0.0,0.0222,1
22493,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,80,0.13,1,34.3,0.0,0.175,0.0,0.0437,1
22494,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,97,0.13,1,16.67,0.0,0.1959,0.0,0.0444,1
22495,1.8333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,99,0.3,1,52.87,0.0,0.4949,0.0,0.05,1
22496,2.4166666666666665,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1035,0.0,1,36.6,0.0,0.2483,0.0,0.0,0
22497,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,180,582,0.1,1,26.55,0.0,0.1134,0.0,0.0333,0
22499,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,450,0.03,1,5.15,0.0,0.0111,0.0,0.011,0
22500,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,60,0.07,1,47.6,0.0,0.05,0.0,0.0219,0
22501,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,108,0.43,1,26.23,0.0,0.1296,0.0,0.1421,0
22502,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,609,0.2,1,8.74,0.0,0.0575,0.0,0.0328,0
22503,1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1133,0.85,1,32.47,90.04,0.2304,0.2074,0.1202,0
22504,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,75,0.23,1,32.35,90.0,0.1333,0.12,0.0444,1
22506,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,138,0.03,1,23.85,0.0,0.1304,0.0,0.0055,1
22507,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,476,0.08,1,11.03,0.0,0.0294,0.0,0.0137,1
22508,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,55,0.44,1,147.2,85.71,0.1273,0.1091,0.0383,1
22509,-0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,186,0.3,1,27.52,0.0,0.1452,0.0,0.0495,0
22510,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,573,0.25,1,10.56,0.0,0.0873,0.0,0.0328,0
22511,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,47,0.09,1,28.6,0.0,0.0851,0.0,0.0221,1
22512,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,133,0.18,1,29.0,0.0,0.2331,0.0,0.0301,0
22513,0.8333333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,277,0.02,1,44.2,0.0,0.1191,0.0,0.0027,0
22514,-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,469,0.35,1,34.31,83.33,0.0896,0.0746,0.0165,1
22515,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,364,399,0.0,1,37.27,96.97,0.0827,0.0802,0.0,1
22516,-0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,202,0.06,1,50.18,42.86,0.0693,0.0297,0.0056,0
22517,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,146,0.0,1,32.9,0.0,0.1301,0.0,0.0,0
22518,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,227,0.0,1,23.01,0.0,0.0396,0.0,0.0,1
22519,-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,182,0.5,1,45.3,58.33,0.0659,0.0385,0.0164,1
22520,-0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,365,61,0.02,1,56.6,0.0,0.0164,0.0,0.0027,1
22521,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,691,0.11,1,5.1,0.0,0.0188,0.0,0.0192,0
22522,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,63,0.13,2,50.8,0.0,0.0794,0.0,0.011,0
22523,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,217,0.0,1,22.84,0.0,0.0415,0.0,0.0,1
22524,3.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1141,0.31,1,37.36,0.33,0.2656,0.0009,0.1038,1
22525,3.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1715,0.24,2,24.28,0.0,0.1248,0.0,0.0546,1
22526,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,377,0.44,1,37.31,93.75,0.0424,0.0398,0.011,1
22527,0.16666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,1385,0.02,2,11.39,0.0,0.0419,0.0,0.0027,0
22528,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,360,0.28,1,23.22,0.0,0.1139,0.0,0.0467,1
22529,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,874,0.0,1,19.85,0.0,0.2162,0.0,0.0,1
22530,0.9166666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,356,0.0,1,5.38,100.0,0.0112,0.0112,0.0,0
22531,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,364,128,0.06,1,49.88,0.0,0.0781,0.0,0.011,0
22532,-0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,350,0.18,1,35.29,100.0,0.0743,0.0743,0.0082,1
22533,1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,96,0.13,1,23.87,0.0,0.2083,0.0,0.0219,0
22534,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,342,0.38,1,4.95,0.0,0.0263,0.0,0.0601,1
22535,1.25,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,181,198,0.0,2,77.68,3.85,0.1313,0.0051,0.0,0
22536,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,181,608,0.0,1,11.74,0.0,0.0378,0.0,0.0,1
22537,0.08333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1359,0.08,1,7.72,0.0,0.0471,0.0,0.0273,1
22538,-0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,36,0.41,1,91.5,100.0,0.1944,0.1944,0.0383,0
22539,0.08333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,365,129,0.11,1,40.9,87.5,0.124,0.1085,0.0055,0
22540,-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,661,0.24,1,10.88,66.04,0.0802,0.053,0.011,1
22541,2.4166666666666665,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1119,0.56,1,27.71,75.26,0.1734,0.1305,0.0492,1
22542,2.5833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,1520,0.28,1,18.71,0.68,0.0961,0.0007,0.0874,1
22543,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,136,0.13,1,8.62,0.0,0.0735,0.0,0.0219,0
22544,3.3333333333333335,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,183,59,0.22,1,95.2,0.0,0.2203,0.0,0.071,0
22545,-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,183,1488,0.0,1,29.92,91.11,0.0605,0.0551,0.0,0
22546,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,64,0.07,1,21.8,0.0,0.0938,0.0,0.0221,0
22547,-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,176,0.12,1,22.72,100.0,0.0455,0.0455,0.0055,0
22548,-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,705,0.18,1,39.79,48.89,0.0638,0.0312,0.0082,1
22549,-1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,180,1596,0.12,2,37.36,106.73,0.0652,0.0695,0.0111,0
22550,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,115,0.0,1,37.87,0.0,0.0435,0.0,0.0,0
22551,-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,917,0.29,1,33.6,86.25,0.0872,0.0752,0.0273,1
22552,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,597,0.31,1,20.13,0.0,0.1692,0.0,0.0522,0
22553,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,65,0.17,1,35.0,0.0,0.2308,0.0,0.0278,0
22554,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,162,0.12,1,21.32,0.0,0.1543,0.0,0.0109,0
22555,1.1666666666666667,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,1065,0.15,1,16.56,0.0,0.1427,0.0,0.0492,1
22556,2.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,232,0.0,1,19.23,0.0,0.0043,0.0,0.0,1
22557,-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,236,0.29,1,32.63,76.47,0.072,0.0551,0.0273,1
22558,-0.25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,364,364,0.0,1,14.84,90.91,0.0302,0.0275,0.0,0
22559,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,217,0.21,1,12.74,0.0,0.1106,0.0,0.0333,0
22560,-0.75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,430,0.0,1,28.81,77.78,0.0209,0.0163,0.0,1
22561,-0.3333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,264,0.03,1,12.05,0.0,0.0114,0.0,0.0056,1
22562,-0.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,690,0.0,1,24.19,100.0,0.0449,0.0449,0.0,1
22563,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,40,0.4,1,50.7,0.0,0.3,0.0,0.0889,1
22564,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,122,0.26,1,43.33,0.0,0.3361,0.0,0.0438,0
22565,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,365,298,0.0,1,17.62,66.67,0.0101,0.0067,0.0,0
22566,-0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,358,0.03,1,16.29,0.0,0.0978,0.0,0.0111,0
22567,-0.75,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,365,88,0.24,1,78.3,75.0,0.0909,0.0682,0.011,1
22568,0.16666666666666666,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,364,294,0.23,1,8.73,0.0,0.0748,0.0,0.0385,1
22569,-0.75,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,183,57,0.09,1,355.5,0.0,0.0877,0.0,0.0273,1
22570,-0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,624,0.11,1,40.45,62.22,0.0721,0.0449,0.0222,1
22571,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,258,0.0,1,12.95,0.0,0.0349,0.0,0.0,1
22572,-0.08333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,525,0.2,2,20.51,0.0,0.1486,0.0,0.0444,0
22573,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183,244,0.38,1,36.0,0.0,0.2992,0.0,0.1202,1
